Accession	Description	PrimaryGeneName	GeneName	mass_ratio_repl1	mass_ratio_repl2	mass_ratio_repl3
P38820	Adenylyltransferase and sulfurtransferase UBA4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UBA4 PE=1 SV=1	UBA4	YHR111W	2.44453190090093e-05	2.41714630556156e-05	2.38333176585311e-05
P38821	Aspartyl aminopeptidase 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=APE4 PE=1 SV=1	APE4	YHR113W	2.28688323517328e-05	2.34884633430549e-05	2.3061981574653e-05
P38822	Protein BZZ1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BZZ1 PE=1 SV=1	BZZ1	YHR114W	1.61220888061989e-05	1.6599176580477e-05	1.60977658425883e-05
P38823	E3 ubiquitin-protein ligase DMA1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DMA1 PE=1 SV=1	DMA1	YHR115C	3.45785741947884e-06	2.60848256364592e-06	2.63756779772085e-06
P38824	Cytochrome c oxidase-assembly factor COX23, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COX23 PE=1 SV=1	COX23	YHR116W	3.99679003416877e-06	3.59388074599121e-06	3.45231956213537e-06
P38825	Protein TOM71 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TOM71 PE=1 SV=1	TOM71	YHR117W	5.2605855741649e-05	5.39981285800019e-05	5.26565202853636e-05
P38826	Origin recognition complex subunit 6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ORC6 PE=1 SV=2	ORC6	YHR118C	3.34008845864653e-06	3.28271780469999e-06	3.27378150797191e-06
P38827	Histone-lysine N-methyltransferase, H3 lysine-4 specific OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SET1 PE=1 SV=1	SET1	YHR119W	1.19562220138242e-05	1.07523138482906e-05	1.15889998376936e-05
P38828	Protein LSM12 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LSM12 PE=1 SV=1	LSM12	YHR121W	3.58961178626431e-05	3.5793840478864e-05	3.46378727510029e-05
P38829	MIP18 family protein YHR122W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YHR122W PE=1 SV=1		YHR122W	2.13460576720031e-05	2.17596215888963e-05	2.16743578539638e-05
P38833	Uncharacterized protein YHR127W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YHR127W PE=1 SV=1		YHR127W	2.23080801670286e-05	2.34814666009784e-05	2.29384065158072e-05
P38836	Putative metallocarboxypeptidase ECM14 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ECM14 PE=1 SV=1	ECM14	YHR132C	2.2638590266008e-05	2.26209243223996e-05	2.29841626517357e-05
P38837	Protein NSG1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NSG1 PE=1 SV=1	NSG1	YHR133C	2.90596733337227e-05	2.87899195541798e-05	2.8952734996388e-05
P38840	Aromatic amino acid aminotransferase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARO9 PE=1 SV=3	ARO9	YHR137W	3.33234831938928e-06	3.26949542213291e-06	3.2372366975072e-06
P38841	Uncharacterized protein YHR138C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YHR138C PE=1 SV=1		YHR138C	9.48229423269646e-08	1.01183040153711e-07	9.56612482782453e-08
P38845	Cruciform DNA-recognizing protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CRP1 PE=1 SV=1	CRP1	YHR146W	7.91248094036756e-05	8.05263545826253e-05	7.76117717155088e-05
P38850	Regulator of Ty1 transposition protein 107 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RTT107 PE=1 SV=1	RTT107	YHR154W	2.10036890018557e-05	1.99399117882812e-05	2.0692299778255e-05
P38851	Membrane-anchored lipid-binding protein LAM1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LAM1 PE=1 SV=1	LAM1	YHR155W	2.14678855684588e-05	2.26806945286455e-05	2.75633158736137e-05
P38852	Protein LIN1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LIN1 PE=1 SV=1	LIN1	YHR156C	2.91294552318276e-06	2.34828602491397e-06	2.41591807884589e-06
P38853	Kelch repeat-containing protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=KEL1 PE=1 SV=1	KEL1	YHR158C	5.60017000784256e-05	5.589535239274e-05	5.57860293757013e-05
P38854	Topoisomerase I damage affected protein 11 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TDA11 PE=1 SV=1	TDA11	YHR159W	2.40856574521473e-06	2.29229176678706e-06	2.37869126828927e-06
P38856	Clathrin coat assembly protein AP180A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YAP1801 PE=1 SV=1	YAP1801	YHR161C	2.54684779767937e-05	2.60901803662238e-05	2.57787315586509e-05
P38858	6-phosphogluconolactonase 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SOL3 PE=1 SV=2	SOL3	YHR163W	0.000106124213255199	0.000108068718437891	0.000102843920582302
P38859	DNA replication ATP-dependent helicase/nuclease DNA2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DNA2 PE=1 SV=1	DNA2	YHR164C	4.49081595315433e-06	4.36370105497007e-06	4.85695199733559e-06
P38860	GTPase MTG2, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MTG2 PE=1 SV=2	MTG2	YHR168W	4.93660252596778e-06	4.71397900638789e-06	4.76173875605335e-06
P38861	60S ribosomal export protein NMD3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NMD3 PE=1 SV=3	NMD3	YHR170W	0.000135530549962637	0.000131869390987784	0.000129317371780525
P38862	Ubiquitin-like modifier-activating enzyme ATG7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ATG7 PE=1 SV=1	ATG7	YHR171W	2.12529457787054e-05	2.11883522396223e-05	2.04365711468766e-05
P38863	Spindle pole body component SPC97 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SPC97 PE=1 SV=1	SPC97	YHR172W	9.33777918791935e-06	1.0034215797911e-05	1.0184850294432e-05
P38866	Thiol-specific monooxygenase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FMO1 PE=1 SV=2	FMO1	YHR176W	1.40508752577826e-05	1.4511272197131e-05	1.39276503629896e-05
P38867	Uncharacterized protein YHR177W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YHR177W PE=1 SV=2		YHR177W	2.47840573937137e-06	2.33352534205617e-06	2.57819262895577e-06
P38869	Protein SVP26 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SVP26 PE=1 SV=1	SVP26	YHR181W	2.72691871820882e-05	2.63074318683869e-05	2.59416043980363e-05
P38870	Uncharacterized protein YHR182W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YHR182W PE=1 SV=1		YHR182W	2.06364289524574e-06	2.08984354428506e-06	2.03677080621138e-06
P38873	Target of rapamycin complex 1 subunit KOG1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=KOG1 PE=1 SV=2	KOG1	YHR186C	3.31086182779488e-05	3.31443887556711e-05	3.25928462340874e-05
P38874	Elongator complex protein 5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=IKI1 PE=1 SV=1	IKI1	YHR187W	3.75536740611162e-05	3.80559982094203e-05	3.70704956876802e-05
P38875	GPI transamidase component GPI16 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GPI16 PE=1 SV=2	GPI16	YHR188C	2.28107131833824e-05	2.24299964457411e-05	2.34589129817416e-05
P38877	Chromosome transmission fidelity protein 8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CTF8 PE=1 SV=1	CTF8	YHR191C	3.34860575460066e-06	3.52884231532858e-06	3.69363966959735e-06
P38878	Endoplasmic reticulum junction formation protein lunapark OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LNP1 PE=1 SV=1	LNP1	YHR192W	4.50065957650471e-06	4.20767099195712e-06	4.24939437457292e-06
P38879	Nascent polypeptide-associated complex subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EGD2 PE=1 SV=3	EGD2	YHR193C	0.00100472714481652	0.00101196440912034	0.000961334490856762
P38880	Mitochondrial distribution and morphology protein 31 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MDM31 PE=1 SV=1	MDM31	YHR194W	7.35899953561849e-07	8.14576476477612e-07	7.79003829113409e-07
P38881	Nucleus-vacuole junction protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NVJ1 PE=1 SV=1	NVJ1	YHR195W	3.10646437049275e-06	2.99141058536815e-06	3.19963066519391e-06
P38882	U3 small nucleolar RNA-associated protein 9 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UTP9 PE=1 SV=1	UTP9	YHR196W	8.34238855280991e-05	7.98114246439858e-05	7.98383076515641e-05
P38883	Pre-rRNA-processing protein RIX1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RIX1 PE=1 SV=2	RIX1	YHR197W	7.86554666077956e-05	7.70747825228632e-05	8.24702904936115e-05
P38884	Altered inheritance of mitochondria protein 18, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AIM18 PE=1 SV=1	AIM18	YHR198C	8.27740963998211e-06	8.12387503430418e-06	7.89086497257412e-06
P38885	Altered inheritance of mitochondria protein 46, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AIM46 PE=1 SV=1	AIM46	YHR199C	5.77693250290039e-06	5.83043169296684e-06	5.69095466380457e-06
P38886	26S proteasome regulatory subunit RPN10 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPN10 PE=1 SV=3	RPN10	YHR200W	9.85111900860463e-05	8.82453489383898e-05	9.18005910319247e-05
P38887	Uncharacterized protein YHR202W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YHR202W PE=1 SV=1		YHR202W	7.94141930467297e-06	8.33760289173189e-06	8.52529981790265e-06
P38888	ER degradation-enhancing alpha-mannosidase-like protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MNL1 PE=1 SV=1	MNL1	YHR204W	1.14952973384746e-05	1.04526615082757e-05	1.17938642049801e-05
P38889	Transcription factor SKN7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SKN7 PE=1 SV=1	SKN7	YHR206W	1.93879457378645e-05	2.01362063876289e-05	1.91751539647536e-05
P38890	Putative protein lysine methyltransferase SET5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SET5 PE=1 SV=1	SET5	YHR207C	1.09381067417094e-05	1.13298195790142e-05	1.1351263530171e-05
P38891	Branched-chain-amino-acid aminotransferase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BAT1 PE=1 SV=1	BAT1	YHR208W	0.000879452140605475	0.000890511302177041	0.000868048240892355
P38902	DNA-directed RNA polymerase II subunit RPB11 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPB11 PE=1 SV=1	RPB11	YOL005C	1.40897558823643e-05	1.42700366815012e-05	1.42774651087027e-05
P38903	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RTS1 PE=1 SV=2	RTS1	YOR014W	6.32120857778193e-05	6.24544312404175e-05	6.13343826970114e-05
P38904	Protein SPP41 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SPP41 PE=1 SV=2	SPP41	YDR464W	8.99445754927858e-06	9.0741784465339e-06	8.76829225242802e-06
P38909	Cytochrome c mitochondrial import factor CYC2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CYC2 PE=1 SV=3	CYC2	YOR037W	2.23382204836062e-05	2.19482369687935e-05	2.19050085420101e-05
P38910	10 kDa heat shock protein, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HSP10 PE=1 SV=1	HSP10	YOR020C	0.00037178904828354	0.000362581037247027	0.000354606538257204
P38911	FK506-binding nuclear protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FPR3 PE=1 SV=2	FPR3	YML074C	0.000199234031834412	0.00021788024076286	0.000203554050450535
P38912	Eukaryotic translation initiation factor 1A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TIF11 PE=1 SV=1	TIF11	YMR260C	0.000217931890009359	0.000231645744443675	0.000218498764940963
P38913	FAD synthase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FAD1 PE=1 SV=1	FAD1	YDL045C	7.34915482591134e-06	6.80303335689586e-06	7.03471780522111e-06
P38915	Transcription factor SPT8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SPT8 PE=1 SV=1	SPT8	YLR055C	2.76157268690948e-05	2.71585425611322e-05	2.85080254350235e-05
P38920	DNA mismatch repair protein MLH1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MLH1 PE=1 SV=2	MLH1	YMR167W	3.71029761372947e-06	3.36928061039227e-06	3.45458387421419e-06
P38922	Protein HRB1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HRB1 PE=1 SV=2	HRB1	YNL004W	1.43480909464268e-05	1.43781159414839e-05	1.42795249895399e-05
P38925	Manganese transporter SMF1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SMF1 PE=1 SV=2	SMF1	YOL122C	2.04523899292823e-05	1.91417134586471e-05	2.01782300511273e-05
P38928	Axial budding pattern protein 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AXL2 PE=1 SV=1	AXL2	YIL140W	4.79111273243687e-06	5.06616907482928e-06	4.81949625765995e-06
P38929	Calcium-transporting ATPase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PMC1 PE=1 SV=1	PMC1	YGL006W	0.000278369378698314	0.000235463475428576	0.000252128710338853
P38930	Casein kinase II subunit beta' OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CKB2 PE=1 SV=1	CKB2	YOR039W	3.62133906128502e-05	3.89146872428029e-05	3.98504202326763e-05
P38932	Vacuolar protein sorting-associated protein 45 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VPS45 PE=1 SV=2	VPS45	YGL095C	7.30680824419698e-06	7.43185489606104e-06	7.62727135176384e-06
P38934	Nuclear segregation protein BFR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BFR1 PE=1 SV=1	BFR1	YOR198C	0.000297069763327363	0.000312735955067553	0.000295364409184268
P38958	Protein PET100, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PET100 PE=1 SV=1	PET100	YDR079W	1.03681516816285e-05	1.18438534428708e-05	1.15315641718283e-05
P38959	Vacuolar protein sorting-associated protein 41 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VPS41 PE=1 SV=2	VPS41	YDR080W	7.50921709020357e-06	7.5173300316855e-06	7.72194125024358e-06
P38961	25S rRNA (adenine(645)-N(1))-methyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RRP8 PE=1 SV=2	RRP8	YDR083W	1.54779720014245e-05	1.64823394635894e-05	1.59190831256223e-05
P38962	Golgi apparatus membrane protein TVP23 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TVP23 PE=1 SV=1	TVP23	YDR084C	5.98279775334275e-06	5.95206117243243e-06	6.06524861856296e-06
P38966	Uncharacterized protein YDR089W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YDR089W PE=1 SV=2		YDR089W	2.06381836251781e-05	2.0517994996607e-05	1.99327231128369e-05
P38968	Protein transport protein SEC31 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SEC31 PE=1 SV=3	SEC31	YDL195W	0.000369063189745927	0.000373695342685509	0.000363900064070625
P38969	Pentamidine resistance factor, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PNT1 PE=1 SV=2	PNT1	YOR266W	1.23091442661753e-05	1.26403595253845e-05	1.2553582544186e-05
P38970	Serine/threonine-protein kinase HAL5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HAL5 PE=1 SV=2	HAL5	YJL165C	1.89201527921048e-05	1.95092040505002e-05	1.92780651865287e-05
P38972	Phosphoribosylformylglycinamidine synthase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ADE6 PE=1 SV=2	ADE6	YGR061C	0.00149055074170212	0.00141556730718367	0.0014564481895248
P38985	Signal recognition particle subunit SRP14 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SRP14 PE=1 SV=1	SRP14	YDL092W	1.70182521868173e-05	1.67726251250823e-05	1.70704171072894e-05
P38986	L-asparaginase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ASP1 PE=1 SV=1	ASP1	YDR321W	0.000129320298120778	0.000127665520219783	0.000124120680076669
P38988	Mitochondrial GTP/GDP carrier protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GGC1 PE=1 SV=1	GGC1	YDL198C	0.000213360672546488	0.000204075750179362	0.000202468440470946
P38989	Structural maintenance of chromosomes protein 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SMC2 PE=1 SV=1	SMC2	YFR031C	0.000158744795102237	0.000161391634443238	0.000158653333357596
P38990	SNF1-activating kinase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SAK1 PE=1 SV=1	SAK1	YER129W	1.08433394947822e-05	1.04840322401856e-05	1.09164870946858e-05
P38991	Spindle assembly checkpoint kinase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=IPL1 PE=1 SV=1	IPL1	YPL209C	1.13912047373177e-06	1.16230322596329e-06	1.21384331160067e-06
P38992	Sphingolipid C4-hydroxylase SUR2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SUR2 PE=1 SV=1	SUR2	YDR297W	6.07582728972854e-06	5.91024844155861e-06	5.61333507296313e-06
P38993	Iron transport multicopper oxidase FET3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FET3 PE=1 SV=2	FET3	YMR058W	5.64582355755354e-05	4.72121736134882e-05	6.04351401210444e-05
P38994	Probable phosphatidylinositol 4-phosphate 5-kinase MSS4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MSS4 PE=1 SV=2	MSS4	YDR208W	1.38438273203362e-05	1.23467100889837e-05	1.31387871710799e-05
P38995	Copper-transporting ATPase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CCC2 PE=1 SV=1	CCC2	YDR270W	1.87790110512295e-05	1.68223180329845e-05	1.8240857435817e-05
P38996	Nuclear polyadenylated RNA-binding protein 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NAB3 PE=1 SV=1	NAB3	YPL190C	4.97539335861968e-05	5.14986893660203e-05	4.94172139320401e-05
P38998	Saccharopine dehydrogenase [NAD(+), L-lysine-forming] OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LYS1 PE=1 SV=3	LYS1	YIR034C	0.000614349733950986	0.000618707250671229	0.000615666625924563
P38999	Saccharopine dehydrogenase [NADP(+), L-glutamate-forming] OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LYS9 PE=1 SV=1	LYS9	YNR050C	0.00110961678949446	0.00114430174268043	0.00109754115446729
P39001	Transcriptional regulatory protein UME6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UME6 PE=1 SV=2	UME6	YDR207C	6.02714145552792e-06	5.24709619295152e-06	5.55771237463929e-06
P39002	Long-chain-fatty-acid--CoA ligase 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FAA3 PE=1 SV=1	FAA3	YIL009W	0.000115553181576232	0.000115891256359651	0.000112856786914275
P39003	High-affinity hexose transporter HXT6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HXT6 PE=1 SV=2	HXT6	YDR343C	4.46184287496465e-06	3.99604603155324e-06	4.43542127310459e-06
P39004	High-affinity hexose transporter HXT7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HXT7 PE=1 SV=1	HXT7	YDR342C	5.34600819550137e-05	5.15438214163918e-05	5.54893712759858e-05
P39005	Cell wall synthesis protein KRE9 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=KRE9 PE=3 SV=1	KRE9	YJL174W	6.42207668619467e-06	6.01171593009722e-06	5.67410473056186e-06
P39006	Phosphatidylserine decarboxylase proenzyme 1, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PSD1 PE=1 SV=1	PSD1	YNL169C	1.29586194969673e-05	1.3102346160325e-05	1.28191183070859e-05
P39007	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=STT3 PE=1 SV=2	STT3	YGL022W	0.000113140074227644	0.000115604860885342	0.000112723242958904
P39008	Poly(A) ribonuclease POP2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=POP2 PE=1 SV=2	POP2	YNR052C	2.28534997624675e-05	2.10544199004287e-05	2.09683150413207e-05
P39009	DNA damage response protein kinase DUN1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DUN1 PE=1 SV=1	DUN1	YDL101C	1.32988604858514e-05	1.32723486213262e-05	1.3492412613293e-05
P39010	Palmitoyltransferase AKR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AKR1 PE=1 SV=1	AKR1	YDR264C	3.08794643412247e-05	3.10077481239103e-05	3.37122639118874e-05
P39011	Bud emergence protein 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BEM4 PE=1 SV=1	BEM4	YPL161C	2.80673580004179e-05	2.88188749792718e-05	2.71625439458344e-05
P39012	GPI transamidase component GAA1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GAA1 PE=1 SV=1	GAA1	YLR088W	2.48482202099034e-05	2.04798477129405e-05	2.19204292879178e-05
P39013	Actin cytoskeleton-regulatory complex protein END3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=END3 PE=1 SV=1	END3	YNL084C	3.38284663487498e-05	3.49787663118952e-05	3.54277989783758e-05
P39014	F-box protein MET30 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MET30 PE=1 SV=1	MET30	YIL046W	1.47780432601052e-05	1.31637849983316e-05	1.37945992818935e-05
