Accession	Description	PrimaryGeneName	GeneName	repl1_g_per_gDW	repl2_g_per_gDW	repl3_g_per_gDW
P40047	Aldehyde dehydrogenase 5, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ALD5 PE=1 SV=4	ALD5	YER073W	0.000198774940030696	0.00016151885769645	0.000170696977775293
P40048	Tyrosine-protein phosphatase 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PTP3 PE=1 SV=2	PTP3	YER075C	9.70199801212457e-06	8.3920120002216e-06	8.95097888380256e-06
P40050	MIOREX complex component 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MRX1 PE=1 SV=1	MRX1	YER077C	4.62435343670989e-06	4.08649944605353e-06	4.0893226377525e-06
P40051	Intermediate cleaving peptidase 55 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ICP55 PE=1 SV=1	ICP55	YER078C	8.69807091541218e-06	7.50862941832233e-06	8.50505348488834e-06
P40052	Uncharacterized protein YER079W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YER079W PE=1 SV=1		YER079W	1.18944780834069e-06	1.03538046924907e-06	1.07922632973213e-06
P40053	Altered inheritance of mitochondria protein 9, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AIM9 PE=1 SV=1	AIM9	YER080W	5.35794945972342e-05	4.64746191423867e-05	4.88719836810373e-05
P40054	D-3-phosphoglycerate dehydrogenase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SER3 PE=1 SV=1	SER3	YER081W	0.000352792169539856	0.000283672381346081	0.000320071161481223
P40055	U3 small nucleolar RNA-associated protein 7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UTP7 PE=1 SV=1	UTP7	YER082C	2.37955657473967e-05	2.03248544462659e-05	2.11376820267006e-05
P40056	Golgi to ER traffic protein 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GET2 PE=1 SV=2	GET2	YER083C	3.50918633276995e-05	2.73575020553912e-05	2.96414428675128e-05
P40059	Transcriptional regulatory protein DOT6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DOT6 PE=1 SV=1	DOT6	YER088C	2.85518376657138e-06	2.27723287702204e-06	2.47117097925321e-06
P40064	Nucleoporin NUP157 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NUP157 PE=1 SV=1	NUP157	YER105C	2.48691922145126e-05	2.11752834380874e-05	2.28067128312129e-05
P40066	Nucleoporin GLE2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLE2 PE=1 SV=1	GLE2	YER107C	1.0493708777207e-05	8.73604496100177e-06	9.36434849083719e-06
P40069	Importin subunit beta-4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=KAP123 PE=1 SV=1	KAP123	YER110C	0.000630515728052308	0.000534251803192609	0.000568676158389946
P40070	U6 snRNA-associated Sm-like protein LSm4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LSM4 PE=1 SV=1	LSM4	YER112W	5.04725509244977e-05	4.40426193294818e-05	4.57557669550085e-05
P40071	Transmembrane 9 superfamily member 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TMN3 PE=1 SV=1	TMN3	YER113C	7.58229982747817e-06	6.14509128658035e-06	6.71948468159455e-06
P40073	High osmolarity signaling protein SHO1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SHO1 PE=1 SV=1	SHO1	YER118C	7.18809986255953e-06	5.94143081045241e-06	6.46166619924453e-06
P40075	Vesicle-associated membrane protein-associated protein SCS2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SCS2 PE=1 SV=3	SCS2	YER120W	0.000120651700219768	0.000105234968131831	0.000109594268104908
P40078	Ribosome biogenesis protein NSA2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NSA2 PE=1 SV=1	NSA2	YER126C	2.68768497954042e-05	2.38107285428568e-05	2.46171620817805e-05
P40079	U3 small nucleolar ribonucleoprotein protein LCP5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LCP5 PE=1 SV=1	LCP5	YER127W	1.0357243304469e-05	9.51967699846525e-06	9.57557811252281e-06
P40080	VPS4-associated protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VFA1 PE=1 SV=1	VFA1	YER128W	1.0680731553282e-06	9.42306684484532e-07	9.65322627385111e-07
P40081	Putative magnesium-dependent phosphatase YER134C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YER134C PE=1 SV=1		YER134C	6.74792733440469e-06	5.82919242488435e-06	6.27672065920922e-06
P40084	RNA polymerase II subunit B1 CTD phosphatase RTR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RTR1 PE=1 SV=1	RTR1	YER139C	3.51602867946812e-06	3.17187095544103e-06	3.4306726921222e-06
P40086	Cytochrome c oxidase assembly protein COX15 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COX15 PE=3 SV=1	COX15	YER141W	4.45233750212e-05	3.70297257765449e-05	3.94993503437255e-05
P40087	DNA damage-inducible protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DDI1 PE=1 SV=1	DDI1	YER143W	1.66238792679042e-05	1.376120684502e-05	1.43009846267198e-05
P40088	Plasma membrane iron permease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FTR1 PE=1 SV=1	FTR1	YER145C	1.73706239296991e-05	1.17451180696652e-05	1.52531807992537e-05
P40089	U6 snRNA-associated Sm-like protein LSm5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LSM5 PE=1 SV=1	LSM5	YER146W	4.20949369788022e-06	3.35249492992914e-06	3.57127485913942e-06
P40090	MAU2 chromatid cohesion factor homolog OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SCC4 PE=1 SV=1	SCC4	YER147C	2.43699961062702e-06	1.98143767918747e-06	2.12644547902377e-06
P40091	Protein PEA2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PEA2 PE=1 SV=1	PEA2	YER149C	5.29324162371347e-06	4.44772069130487e-06	4.82363960698163e-06
P40093	UPF0160 protein YER156C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YER156C PE=1 SV=1		YER156C	0.000113892936981697	9.59122931818216e-05	0.000102194509690279
P40094	Conserved oligomeric Golgi complex subunit 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COG3 PE=1 SV=1	COG3	YER157W	9.80717020882936e-06	8.36820555405965e-06	8.93470380598313e-06
P40096	Negative cofactor 2 complex subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BUR6 PE=1 SV=1	BUR6	YER159C	9.69134032316336e-06	8.24596708311774e-06	9.01446682760208e-06
P40098	Uncharacterized mitochondrial membrane protein FMP10 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FMP10 PE=1 SV=1	FMP10	YER182W	5.81969447589486e-06	5.2572011927231e-06	5.40641158601667e-06
P40099	5-formyltetrahydrofolate cyclo-ligase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FAU1 PE=1 SV=1	FAU1	YER183C	2.81561426587928e-06	2.25119736430224e-06	2.53185572156729e-06
P40106	Glycerol-1-phosphate phosphohydrolase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GPP2 PE=1 SV=1	GPP2	YER062C	1.91249063735704e-05	1.60269361633566e-05	1.66452154119392e-05
P40150	Ribosome-associated molecular chaperone SSB2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SSB2 PE=1 SV=2	SSB2	YNL209W	0.00271918157178709	0.00220642161433829	0.00233639943472113
P40151	DNA-dependent ATPase MGS1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MGS1 PE=1 SV=2	MGS1	YNL218W	3.13105318129162e-06	2.52229143477391e-06	2.87914625509867e-06
P40154	Ino eighty subunit 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=IES2 PE=1 SV=1	IES2	YNL215W	2.19008421973031e-06	1.90597223629283e-06	2.08866114614028e-06
P40155	Peroxisomal membrane protein PEX17 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PEX17 PE=1 SV=1	PEX17	YNL214W	2.49159730026992e-07	2.0029266306841e-07	2.22174655851243e-07
P40156	Required for respiratory growth protein 9, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RRG9 PE=1 SV=1	RRG9	YNL213C	1.16892272605093e-06	9.36711807885785e-07	1.07975908157508e-06
P40157	Vacuolar import and degradation protein 27 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VID27 PE=1 SV=1	VID27	YNL212W	2.38322931018619e-05	1.98702775432921e-05	2.17118193291615e-05
P40159	Uncharacterized protein YNL208W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YNL208W PE=1 SV=2		YNL208W	5.65344674551462e-06	4.33475850181231e-06	4.38250539036889e-06
P40160	Serine/threonine-protein kinase RIO2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RIO2 PE=1 SV=1	RIO2	YNL207W	1.82238665534255e-05	1.48657019852455e-05	1.58235196197077e-05
P40161	Histone chaperone RTT106 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RTT106 PE=1 SV=1	RTT106	YNL206C	9.99445094547945e-06	8.58879225212983e-06	9.50035149638445e-06
P40164	Serine/threonine-protein phosphatase 4 regulatory subunit 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PSY2 PE=1 SV=1	PSY2	YNL201C	5.76064628972803e-06	5.13856341694125e-06	5.56570980589088e-06
P40165	NAD(P)H-hydrate epimerase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NNR1 PE=1 SV=1	NNR1	YNL200C	7.02023083781185e-07	5.74272485416667e-07	6.86156752589594e-07
P40169	Uncharacterized plasma membrane protein YNL194C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YNL194C PE=1 SV=1		YNL194C	3.95189325256048e-07	3.33536809186206e-07	3.33968687593821e-07
P40185	Protein MMF1, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MMF1 PE=1 SV=1	MMF1	YIL051C	0.000202354459354468	0.00016924432673697	0.00017160280561884
P40186	PHO85 cyclin-7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PCL7 PE=1 SV=3	PCL7	YIL050W	2.21912895774623e-06	1.86246684412645e-06	1.95232456413619e-06
P40202	Superoxide dismutase 1 copper chaperone OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CCS1 PE=1 SV=1	CCS1	YMR038C	2.27448181109835e-05	1.65782841391164e-05	1.86707037232254e-05
P40206	Protein JLP2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=JLP2 PE=1 SV=2	JLP2	YMR132C	6.62157522846899e-07	5.81783755436866e-07	5.96775563624779e-07
P40207	Uncharacterized protein YMR134W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YMR134W PE=1 SV=1	ERG29	YMR134W	1.30747713595855e-05	1.11949758566289e-05	1.18737535329556e-05
P40208	Glucose-induced degradation protein 8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GID8 PE=1 SV=1	GID8	YMR135C	1.49429873479762e-05	9.45211579973715e-06	1.23401577694387e-05
P40210	Protein SIP5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SIP5 PE=1 SV=1	SIP5	YMR140W	1.57604406782795e-05	1.32235495102129e-05	1.46907417585871e-05
P40212	60S ribosomal protein L13-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL13B PE=1 SV=1	RPL13B	YMR142C	0.00219063940434589	0.00206597847476162	0.00219090485344454
P40214	Uncharacterized protein YMR144W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YMR144W PE=1 SV=1	FDO1	YMR144W	7.884200526161e-07	5.85023192984745e-07	6.75701059306055e-07
P40215	External NADH-ubiquinone oxidoreductase 1, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NDE1 PE=1 SV=1	NDE1	YMR145C	0.000160456051478458	0.000142157581395375	0.00014471106910496
P40217	Eukaryotic translation initiation factor 3 subunit I OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TIF34 PE=1 SV=1	TIF34	YMR146C	0.000121856553713503	9.84362530755172e-05	0.000108288009256068
P40218	Uncharacterized protein YMR147W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YMR147W PE=1 SV=1		YMR147W	7.00104589556556e-06	6.09443990895649e-06	6.16690207420468e-06
P40219	Outer spore wall protein 5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=OSW5 PE=1 SV=1	OSW5	YMR148W	4.14968735046227e-07	3.69338369567126e-07	4.15906824645419e-07
P40260	Ammonium transporter MEP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MEP1 PE=1 SV=1	MEP1	YGR121C	1.17817861044734e-05	9.93023881836541e-06	1.03658690318628e-05
P40302	Proteasome subunit alpha type-6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRE5 PE=1 SV=1	PRE5	YMR314W	8.27623740170834e-05	6.64113184402063e-05	7.18280043045438e-05
P40303	Proteasome subunit alpha type-4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRE6 PE=1 SV=1	PRE6	YOL038W	7.06205510439191e-05	5.80623952537448e-05	6.34316728628763e-05
P40308	Lipase 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TGL3 PE=1 SV=2	TGL3	YMR313C	3.93712085632371e-06	3.25651653061291e-06	3.69428201848319e-06
P40309	K(+)/H(+) antiporter 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=KHA1 PE=1 SV=1	KHA1	YJL094C	1.51621190529671e-06	1.33006762070906e-06	1.45238374156668e-06
P40312	Cytochrome b5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CYB5 PE=1 SV=2	CYB5	YNL111C	0.000125496721447345	0.000120187077638636	0.000117947737868362
P40316	Securin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PDS1 PE=1 SV=1	PDS1	YDR113C	6.50471474355838e-07	5.22152344375891e-07	5.84828674843672e-07
P40317	Protein SOK1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SOK1 PE=1 SV=2	SOK1	YDR006C	1.77394440821275e-06	1.55413905725945e-06	1.59165400836736e-06
P40318	ERAD-associated E3 ubiquitin-protein ligase DOA10 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SSM4 PE=1 SV=1	SSM4	YIL030C	3.5171491941756e-05	2.96800484324228e-05	3.12996615752358e-05
P40319	Elongation of fatty acids protein 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ELO3 PE=1 SV=1	ELO3	YLR372W	0.000106090592102615	8.93522394315613e-05	9.41495963195701e-05
P40327	26S proteasome regulatory subunit 4 homolog OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPT2 PE=1 SV=3	RPT2	YDL007W	7.91712398356306e-05	6.5925987713443e-05	7.11888209271896e-05
P40328	Probable 26S proteasome subunit YTA6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YTA6 PE=1 SV=2	YTA6	YPL074W	2.32826823303231e-06	1.96521971268405e-06	2.2095448124451e-06
P40335	Carboxypeptidase Y-deficient protein 8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PEP8 PE=1 SV=2	PEP8	YJL053W	4.99917956269289e-06	4.18236745942288e-06	4.32729262784378e-06
P40339	Replication factor C subunit 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RFC4 PE=1 SV=1	RFC4	YOL094C	8.44768059779753e-06	6.88236824656891e-06	7.4056889503073e-06
P40340	Tat-binding homolog 7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YTA7 PE=1 SV=2	YTA7	YGR270W	1.26655786108653e-05	1.04825365777903e-05	1.13889275736796e-05
P40341	Mitochondrial respiratory chain complexes assembly protein YTA12 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YTA12 PE=1 SV=2	YTA12	YMR089C	2.39286335695312e-05	2.06036773204561e-05	2.16698117593419e-05
P40343	Vacuolar protein sorting-associated protein 27 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VPS27 PE=1 SV=3	VPS27	YNR006W	7.13415990390801e-06	6.30556586931448e-06	6.65098993467032e-06
P40344	Autophagy-related protein 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ATG3 PE=1 SV=1	ATG3	YNR007C	3.69202595092609e-06	3.13697221792994e-06	3.62563131918133e-06
P40345	Phospholipid:diacylglycerol acyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LRO1 PE=1 SV=1	LRO1	YNR008W	9.56997829106825e-06	8.16752144114354e-06	8.84565056978622e-06
P40347	Low molecular weight phosphotyrosine protein phosphatase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LTP1 PE=1 SV=1	LTP1	YPR073C	1.07342637948001e-05	9.21329784315267e-06	9.17862360388912e-06
P40348	Replication factor C subunit 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RFC2 PE=1 SV=1	RFC2	YJR068W	1.4208099020775e-05	1.2161349736084e-05	1.28930974381787e-05
P40350	Dolichyl-phosphate beta-glucosyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ALG5 PE=1 SV=1	ALG5	YPL227C	1.15702980813427e-05	1.01092184494174e-05	1.06631412078586e-05
P40351	Dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ALG8 PE=1 SV=1	ALG8	YOR067C	3.51577289151061e-06	3.29753510132369e-06	3.62124960940523e-06
P40354	Protein N-terminal amidase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NTA1 PE=1 SV=1	NTA1	YJR062C	3.73188923060635e-06	3.40665203263529e-06	3.59077634595727e-06
P40356	Mediator of RNA polymerase II transcription subunit 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PGD1 PE=1 SV=2	PGD1	YGL025C	3.46483063456799e-06	2.85834376850549e-06	3.10594306396645e-06
P40357	Protein transport protein SEC9 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SEC9 PE=1 SV=1	SEC9	YGR009C	8.59381227739394e-06	7.22194380077838e-06	7.84654222583578e-06
P40358	DnaJ-like chaperone JEM1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=JEM1 PE=1 SV=3	JEM1	YJL073W	6.86733313511382e-06	6.02731843382662e-06	6.38447450709505e-06
P40359	DNA replication complex GINS protein PSF2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PSF2 PE=1 SV=1	PSF2	YJL072C	1.47691822970403e-06	1.13868845729614e-06	1.4414742439083e-06
P40360	Amino-acid acetyltransferase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARG2 PE=1 SV=1	ARG2	YJL071W	7.68723159054605e-06	6.82573688838164e-06	7.57666174803917e-06
P40361	Inactive deaminase YJL070C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YJL070C PE=1 SV=1		YJL070C	1.52043651121513e-06	1.53058642135143e-06	1.69306401336137e-06
P40362	U3 small nucleolar RNA-associated protein 18 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UTP18 PE=1 SV=1	UTP18	YJL069C	2.02916848325647e-05	1.74931335353858e-05	1.82071319851133e-05
P40363	S-formylglutathione hydrolase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YJL068C PE=1 SV=1		YJL068C	9.6101205142007e-06	8.09408776948967e-06	8.56386009760709e-06
P40364	Mitochondrial peculiar membrane protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MPM1 PE=1 SV=1	MPM1	YJL066C	6.20747505210507e-06	5.19501405025565e-06	5.70221324076748e-06
P40367	GPI ethanolamine phosphate transferase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LAS21 PE=1 SV=1	LAS21	YJL062W	1.82405031679977e-05	1.56733212128623e-05	1.67509517864306e-05
P40368	Nucleoporin NUP82 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NUP82 PE=1 SV=2	NUP82	YJL061W	0.000136356388749954	0.000116354303268726	0.000123857642574099
P40395	Guanine nucleotide exchange factor subunit RIC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RIC1 PE=1 SV=1	RIC1	YLR039C	5.2422293070026e-06	4.16399623615398e-06	4.68500548241995e-06
P40413	T-complex protein 1 subunit epsilon OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CCT5 PE=1 SV=3	CCT5	YJR064W	7.36594990897736e-05	6.19019561195151e-05	6.63656115868808e-05
P40414	Tropomyosin-2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TPM2 PE=1 SV=1	TPM2	YIL138C	1.38391808767693e-05	1.25718711327002e-05	1.32370662861629e-05
P40416	Iron-sulfur clusters transporter ATM1, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ATM1 PE=1 SV=2	ATM1	YMR301C	9.67499032829422e-06	8.27330261008924e-06	8.86022543256433e-06
P40422	DNA-directed RNA polymerases I, II, and III subunit RPABC4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPC10 PE=1 SV=1	RPC10	YHR143W-A	2.15770643485328e-05	1.87118740829376e-05	1.95204690642442e-05
P40433	6-phosphofructo-2-kinase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PFK26 PE=1 SV=1	PFK26	YIL107C	4.30475343831777e-06	3.76837739678124e-06	4.19161727000382e-06
P40438	VPS10 homolog 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VTH1 PE=1 SV=1	VTH1	YIL173W	1.37344675577195e-06	1.20392740224376e-06	1.31532277664285e-06
P40449	Uncharacterized protein YIL161W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YIL161W PE=1 SV=1		YIL161W	9.58276342864592e-07	8.25406496563654e-07	9.08179366303691e-07
P40450	BNI1-related protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BNR1 PE=1 SV=1	BNR1	YIL159W	5.57607256866607e-06	4.97490764463883e-06	5.23609816218198e-06
P40452	Cytochrome c oxidase assembly factor 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COA1 PE=1 SV=1	COA1	YIL157C	1.03550586689432e-05	9.03081464931568e-06	9.39744411270496e-06
P40453	Ubiquitin carboxyl-terminal hydrolase 7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UBP7 PE=1 SV=1	UBP7	YIL156W	2.13737765046344e-06	1.79076698173766e-06	2.05770900923556e-06
